,label,tweet,masked_word_count,pattern_counts
778,anger,minggu kemarin sebal eh hari tambah janji jam eh lah kok malah jek antri nang bri iki piye to ku kesel deeh,0,{}
779,anger,wahai kalian sok juang mana kalian via vallen aset bangsa sisa rebut bangsa kalian diam,0,{}
780,anger,ras memang banding lu- govlox anti pancasila banyak govlok lebih banyak ras mau ganti presiden sila kalo mau dukung anti pancasila negara hias rasisme kegovlokan mongooo enggak,2,{'USERNAME': 2}
781,anger,cc kok mingkem minggu bupati pdip kena ott kpk makin juara korupsi,3,"{'USERNAME': 3, 'URL': 1}"
782,sadness,moga apa sadar bupati purbalingga pdip kena ott kpk warganet allah sedang tunjuk pak mahfud partai mana lahir koruptor besar,1,"{'USERNAME': 1, 'URL': 1}"
783,anger,negara mana dunia pendam liberalisme afganistan pakistan iran masuk negara maju enggak sekarang negara mana guna khilafah,3,{'USERNAME': 3}
784,anger,percaya ktp jadi - hari percaya anggar e ktp korupsi anggota dewan hormat mungkin bapak lebih tahu pura pura tahu,1,"{'USERNAME': 1, 'URL': 1}"
785,anger,pohon plastik tong sampah indak tarik perhati satu perhati sampah cari konten status nyinyir enggak sumbangsih bersih mudah jari buat status nyinyir banding balik niat nyata hidup batas kuota,0,{}
786,anger,baru kali pakai fasilitas laboratorium kampus sendiri bayar kalo uang bayar tiap semster apa masuk doain buruk apa baik nih,0,{}
787,fear,hidup kata kejam mungkin anggap hidup tarung arena saing kalau pikir layak tani hidup cocok tanam rasa antara harap takut,0,{}
788,happy,cepat banget hari pesan langsung terima kasih mas buat koleksi pustaka fakultas psikologi universitas pancasila buat,1,{'USERNAME': 1}
789,sadness,kata dokter gigi sih kalo makan jangan belah doang kiri kanan ajah dislokasi apa rahang kan tunjuk konsisten nya diri pak dok,0,{}
790,anger,well common logic indonesia selalu perempuan salah coba kalo enggak bla bla bla salah benar selalu laku bukan korban logcial fallacy,1,{'USERNAME': 1}
791,anger,bule dong persepsi mungkin normal bule bebas kapai gitu ku kata kasar kasar,0,{'URL': 1}
792,anger,pasang paling tinggi mak cret kayak kok mikir jihad layan baik dulu kalo enggak senang kerja keluar kejar passion mu jadi panjang hari enggak nyinyir orang mulu,0,{}
793,anger,anjiir via vallen begitu sama nih orang casually cuma bilang are lu angry hmm memang kayak biasa sih buat orang luar utama asal negara eropa,0,{}
794,anger,bule dong persepsi mungkin normal gue yakin niat leceh pikir begini bikin orang indonesia remeh bule orang tipe kalo bule minta foto ku kata kasar kasar,0,{'URL': 1}
795,fear,huhu iya mikir keras banget ku enggak hasil sreg bab tuh mana jumat tuh uprak studi islam pagi,1,{'USERNAME': 1}
796,sadness,lho kir hati tega buang sampah plastik sembarang malas kurang pakai plastik kresek plastik kemas,0,{'URL': 1}
797,sadness,iya diskrinsut mbak boo neto hasil temu siapa orang sebut modal gambar lengan wkwk iya sih mba kayak enggak pantas buat becandaan,0,{}
798,fear,iya mba netijen ig horor soal main frontal enggak cocok dikit bully pokok enggak paham sama dosa banget,0,{}
799,sadness,via vallen dapat leceh seksual via dm instagram main sepakbola asing klub lokal netizen malah blame the victim again sedih cewe-cewe nyalahin,1,{'USERNAME': 1}
800,anger,layan cs bri surabaya pahlawan lama sekali jam urut cuma jalan nomor nomor kosong arti cuma layan orang jam,1,{'USERNAME': 1}
801,anger,sampai informasi giat dana desa jangan kirim hastag mantion,8,{'USERNAME': 8}
802,happy,bismillah happy bday kak wuatb gbu moga selalu limpah berkah rezeki bahagia umur manfaat sukses dunia akhirat moga cita capai bangga ortu nusa negara agama aamiin btw se-dom kak,1,{'USERNAME': 1}
803,love,jatuh cinta kenal tipe kau tak peduli fisik isi kepala kau tahu hanya jantung debar kencang bila ada dekat,0,{}
804,sadness,cewek-cewek kalo bikin instastory suara cakep banget alus ye kan kalah manis gula mah lah gue dengar suara sendiri kayak tikus jepit annoying banget suara ku wkwkwk,0,{}
805,anger,gila kok perempuan pikir malah nyinyirin banyak lho kasus korban sexual harassment enggak berani speak up akhir bunuh diri,1,{'USERNAME': 1}
806,happy,dulu kosong sosial dunia nyata gue ekspresi beda dunia maya betul dikenalin mig sama adek langsung nyetem orang ramah,0,{}
807,happy,enggak asa puasa hari sbtr lebaranada rasa sedih ramadhan tinggal rasa happy sbtr lebaranberkumpul bareng keluargasaling maaf kmbli fitrahsmg semua temu ramadhan hamin,0,{}
808,fear,main artificial neural network memang ngeringeri sedap hari stressfull akurasi uji bawah ubah bagai parameter tetap jelek sempat ngira bakal fail data -ak nyata hidden layer nya kurang banyak,0,{}
809,anger,akhir mungkin bakal cerita unik lain provide pesan antar kasih special service dekat sama enggak usah bayar ongkir gilir ongkir gratis sen semena-mena bolak balik nganter around - kali padahal pesan orgnya divisi sama,0,{}
810,anger,betul prof suteki kalo memang perlu bpip diri masa orang enggak paham pancasila akhirat ramal masa depan ck ck politik balas budi nihh,0,{}
811,sadness,sakit gigi sakit hati datang bareng rasa kayak mau bilang terima kasih loh tuhan aku kasih sempat langka begini,0,{}
812,happy,begini nih kalo siluman bukber foto kagak bener sono paling lama ditungguin diliatin orang antre tetap anteng obrol ketawa ngakak nih teman jastip terbhaiqq,0,{}
813,love,kecilmobil rmh ujung gang pulang malam luar kota aku tidur ayah sering tak bangun gendong rmhbahkan aku sd,0,{}
814,sadness,libur mulai tanggal - masuk tanggal data tanggal kalo selesai semua lapor tanggal te- kapan aku ngerjainnya adek sedih bangadek enggak isa diginiinadek ajar kuat sama bang dylan,0,{'URL': 1}
815,fear,astaghfirullah panjang jalur manggarai - jatinegara nyata petjun liar bulan puasa sing sabar say sing tahan subhanallah deh aku setop dulu capek gembyor te- huft,0,{}
816,happy,terima kaaih pak kwik pikir pribadi trm kasih dsampaikan forum haly dsampaikn ibu sarumpait,2,{'USERNAME': 2}
817,happy,potong pepaya leci blueberry bikin overnight oatmeal madu ketika rasa sehat padahal makan semua fatamorganaaaaaaa,0,{}
818,anger,begini meski lacur sekalipun enggak wenang laki-laki ngelecehin orang lacur lacur enggak gratis consent dua belah pihak this is why the worst enemy of feminim is women itself,0,{}
819,anger,bukan soal idola khilaf bukan soal lebay sih artis soal sexual harrasement jadi komentar canda anggap biasa aja ah sudah moga bukan kamu orang kamu kenal laku dulu baru kamu sadar,0,{}
820,anger,kapan yate- apa kompensasi buat langgan kondisi layan speed sama malah jaring sering lot padahal wajib tagih bayar tepat waktu,2,{'USERNAME': 2}
821,happy,happy dadar kamu habis kerja kantor jangan turun lapang panas-panasan aku takut kamu tambah item,1,"{'USERNAME': 1, 'URL': 1}"
822,anger,sebel banget deh kalo senior kerja kayak begini teh tauuuuuuuu teiung selesai tanya lohudah jawab untung enggak pegang pisau,0,{}
823,happy,kagak sih kan tiap kali ku tugas uji yangbeb selalu soalny kalo enggak siapa tanya mah kayak wikipedia jalan semua-mua tau aku mah apa atuh,0,{}
824,happy,alhamdulillah persib menang hati happy tidur tenang mvp malam boleh tonton persib nge chat hari susah komunikasi garagara sibuk adek bedur,1,{'USERNAME': 1}
825,sadness,baru kali lihat kasur sama selimut enggak goda lebih goda baring lantai kipas mungkin majalaya memang beda benua sama bandung,0,{}
826,sadness,iya kaaaann lama pesantren semua giat kesan sekarang esq malam banget entar pas muhasabah melek te- jadi sedih kangen orang tua,0,{}
827,happy,alhamdullilah point tandang terima kasih sehat te- nuhun badag buat semua dukung maung bandung resfect buat,3,{'USERNAME': 3}
828,anger,ganti presiden enggak punya presiden cm preseden sadar bro kalo sebut ganti presiden pks mungkin fahri ganti,3,{'USERNAME': 3}
829,sadness,berat bukan rindu dil ngerjain skripsi bagai alam psikologi kurang baik kata bilang tema judul ambil sangat cocok alam pribadi kata iya sih,0,{}
830,happy,sukadeh sama teman ngetweet kontenkonten wawas dunia nyata share ilmu jadi nyinyir kritik lebih manfaat kalo sambung ngomongnya enggak cuma bahas lamtur lipen,0,{}
831,anger,gue enggak masalah gitasav omong sexual harassment-nya jadi masalah balas dm-nya helm shes rude,0,{}
832,sadness,h-    kamu biar aku tetap sini pilih apa paksa bahagia aku tak ganggu berhappylah sama orang kata kau cinta selasa juni berjan gebang purworejo wib,0,{}
833,happy,umum lulus semua sujud syukur langsung ambil bungasaat hampir langsung peluk cium air mata tak kuasa kubendungmom this is my birthday present for u,0,{'URL': 1}
834,anger,gurl cuma garagara publishing chat sexual harassment lu alay caper baper lu bawabawa masa lalu are lu fvcking kidding me pantas indonesia banyak orang ngalami leceh seksual lebih pilih diam aja bagaimana netizen macam lu banyak,0,{}
835,sadness,ayah dulu sekarang kerja pindah-pindah kota rantau beberapa bulan lalu pulang makassar ayah betul pulang sempat ketemu lalu mnlpon ajak makan sama tolak alas pergi sama tm,1,{'USERNAME': 1}
836,anger,nih bagaimana kemarin beli flash sale bayar te- dikabarin stocknya abis memang kalo jual enggak ecek stock dulu apa,1,"{'USERNAME': 1, 'URL': 1}"
837,sadness,mati lampu rumah kaya kuat enggak keluar kamar buat nyalain saklar wq sumuk aseli liga lah familia-yg-ga-betah-panas-kudu-turun-nyalain-saklar-gelapan,0,{}
838,fear,yaudah kalo memang berani potong rambut pendek kalo memang yakin nyaman selamat istirahat jangan lupa doa tidur nyenyak mimpi indah good night cit,0,{}
839,sadness,lulus sastra inggris macam apa omong bahasa inggris curiga kata curious benar kan suspicious untung gue enggak omong delicious yaallah ss gue,0,{}
840,sadness,habis baca cerita cerita hidup rumah tangga satu wanita selalu sakit ketidakberdayaan orang laki sih laki dilema turut mau ibu mau hati nurani sendiri juang istri,0,{}
841,happy,ah tetap ariel tatum idolaquh betapa banyak katakata pantas netijen lelaki doi stay calmdown nama public figure mah kudu setrong mbak ariel,0,{}
842,sadness,bangun tidur langsung suruh pergi suruh mandi dulu ashar bayang bangun jam - -,0,{'URL': 1}
843,anger,kalian wanita mudah kata butuh tampan butuh nyaman pria pikir keras tengah hidup yakin cuk apa kalau enggak tampan kalian nyaman hah hah hah wtf bullshit hee,0,{}
844,sadness,banyak jenis rindu beda dunia rindu enggak arepin lg rindu gengsi ucap rindu jauh rindu apaaa apa cinta bukti apa tahan bila tak cintaa,0,{}
845,sadness,kayak gue kapan hari hari mantengin asi food channel ngliatin makan sodap eh sendiri makan indomie sama ngemil krupuk gegara malas keluar kos,0,{}
846,sadness,akhir sih lakilaki tawar poligami awal baik-baik adil lamalama hati istri pertama selalu laku adil utama ibu suami istri pertama minta pisah suami enggak mau pisah sih istri pertama selalu tindas,0,{}
847,sadness,eh gimanasi rasa thr enak ga semriwing enggak sik ceritain dikit dong bagaimana rasa lama hidup tahun pernah thr,0,{}
848,sadness,besok mamak telpon kemaren bapak bandel kali hujan lebat maksa diri buat kota kata rapat penting enggak tinggal demam kayak begini baru tau rasa aaah allah,0,{}
849,fear,ngeriiiih bang takut lepet belakang doi kan type laki pilipin,5,{'USERNAME': 5}
850,anger,aku gasuka sih gondok dongkol mangkel kaget mau meniqaaa moga insyafmu enggak abal abal mas ha ha ha moga alim benar cuma ingat enggak habluminallah habluminannas enggak niat minta maaf wanita sakit,0,{}
851,sadness,mual telat bukaaa puasaa akhir rumah jg ampir jam keliling sama abang grab keliling kampung enggak mau lewat tol,0,{}
852,sadness,kadang capek buat tahan hati buat enggak blaming diri sendiri katai diri super bodoh mental tempetahurisol asa goreng ampas-ampas gitu enggak gimanapun diri kerja keras usaha,0,{}
853,anger,cerita aku baca jujur aku sebel banget baca sih mau poligami siksa batin kalau memang enggak adil dilepasin aja buat mbak istri pertama mending pisah mbak hidup free as a bird kadang gengsi kalah hati,0,{}
854,sadness,langit mungkin aku sinar bintang memang terang aku satu antara ribu pilih aku cukup paham bagi hilang bukan masalah besar untuk,0,{}
855,sadness,kalo orang tanya dekat enggak sih kamu sama abgmu boro-boro deket kelai mulu iya sangking enggak deketnya akur waktu awal kuliah suruh rumah bareng pernah antem main fisik,0,{}
856,sadness,rasa ulang jaman kuliah teman ajak hari akhir kalau kini beda jarak izin,1,{'USERNAME': 1}
857,anger,mau lewat pejaten villagenya aja eh mobil-mobil masuk mall nya nyata ribet antri ular macet numpuk sial,1,{'USERNAME': 1}
858,happy,nikmat denyut jantung rasa hirup nafas iniperlahan sadar mata buka tutup rasa nikmat renungkanmulai tutup mata helai nafas panjang senyum rasa tubuh akan layang lepas sama seluruh nikmat-nya,0,{}
859,sadness,sumpahya lihat blekping jadi pengin punya rambut panjang hikz kapan rambut panjang gue enggak bakal kayak heeeft,0,{'URL': 1}
860,sadness,gue punya teman dibela-belain pinjem duwit kantor buat nyawer thr pinjem utang gengsi antara keponakan paman tante saudara,0,{}
861,anger,otak kalo bego mau apa posisinyaapapun gelar tetap bego ha- otak isi ilmu tahu bukan isi maaftai,0,{'URL': 1}
862,happy,sekarang lihat temen-temen lulus malah menang haru senang lihat orang-orang lewatin fase sulit hidup lengkap pakai rintang cara uniq bgt maaf buat temanteman dulu pas sidang ditangisin te- bilang gue sedih tinggal klean,0,{}
863,anger,lu kira semua orang pas ngentot sadar dikeluarin dalem pas enak-enaknya sempat mikir keluar dalem apa enggak anjir gua jadi darah tinggi masa,1,{'USERNAME': 1}
864,anger,hari begini takut tempat layan nya ambil sama orang heiii layan punya tuhan sapa tuhan percaya beri aneh pakai main fitnah jatuh orang,0,{}
865,anger,betul betul mbah heran kok profkyaidan buya mau bawah rok siembok tahu lama sekolah dapat satu tulis atau artikel muat jasa siembok negara,1,{'USERNAME': 1}
866,sadness,benar badan kurang sehat bawa makam susah keringet dingin pagi bawa sehat dbawel acha janji lama toilet x tahan kalo enggak tahan bakal lebih hmmm,0,{}
867,sadness,rumah masuk dijudesin bokap bilang begini kamu lamalama kayak artis te- gue bingung lah ngapa asa tadi brgkt cuman beda plus gincu arab an memang ganiat mau fyi gincu arab enggak menor samsek kayak natural gt te- gue kaca ajg kok gue menor banget,0,{}
868,sadness,te- gue ingat dong tadi mampir watsons nama cewek gatel lihatlihat mekap te- nyoba tester coba bedak lipstik blush on jadi gue menor kayak badut - - pas tadi watsonsnya kayak biasa pas kena cahaya rumah malah jadi menor banget kayak mau mangkal,0,{}
869,happy,dulu nisanya cimit-cimit enggak erti arti effort sekarang klean semuah membuatkuh bangga baru-baru lulus sekarang pengin banget sembur satu-satu pakai jampe-jampe buat selalu jaga semangat juang tengah badai hidup nanti,0,{}
870,sadness,sendiri kerja ob sekolah punya yayasan kecil maaan kalo lihat golong wajib zakat tipis masuk apa enggak,0,{}
871,sadness,benar badan kurang sehat bawa makan susah keringet dingin pagi bawa sehat dbawel acha janji lama toilet x tahan kalo enggak tahan bakal lebih hmmm,0,{}
872,anger,cuma manusia enggak erti posisi sih panitia sebut enak minta ganti tempat gegara maksimal nongkrong jam jam kurang ebuset wkakaka,0,{}
873,sadness,pas aktip ig rasa twitter tempat lari diri pas lebih sering cuit rasa ig mall aku dangkal butuh hingar mau pasar,0,{}
874,anger,dasar netizen ymc kayak disalahin swing begini disalahin jadi benar siapa benar aku istri sah nya woojin,0,{}
875,sadness,akhir-akhir banyak orang pergi ucap salam pergi tinggal tinggal wajar hidup bukan simpul sekali ikat ikat lama abadi dunia sekarang mungkin dunia lanjut,0,{}
876,happy,suka skinship cuma sama pacar peluk cium nangkring paha duduk pangku deh wkwkw kalo sama teman cewek canggung nyahah,1,{'USERNAME': 1}
877,happy,berita baik hari alhamdulillah kim buka instagram dulu sempat jadi soel pas punya akun amteun welcome back mr also goodnite wangjanim,2,{'USERNAME': 2}
878,sadness,soal dulu lupa tahun berapa aku pernah coba main ask fm enggak bulan aku nyerah putus ngga terima kasih aku enggak bakal balik sosmed thanks,0,{}
879,fear,begini rasa pepet kejar orang tengah malam gin lumayan bikin senam jantung kejar-kejaran ngebut bgt dadak aku pelan pas bangjo tunggu dong lihat belakang mulu aku tunggu lampu ijo lu- aku dadak sein kanan amaaaaan,0,{}
880,sadness,eike bilang mah kok pusing enggak ilang-ilang jawab mama singkat padat mengiris-iris hati kamu gendut makanya pusing semua sakit diri selalu mama hubungin efek kelemonmontok kepunjulen masuk kecetit gatel,0,{}
