created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue Feb 13 15:40:41 +0000 2024;1757429595270455666;"Let AMIN get their PAOTY (Presiden Of The Year) for this pemilu 🛐🤞 https://t.co/3jWEJ3jjH9";0;0;16;236;en;1611202864705310722;1757429595270455666;sunsetjinnie;https://twitter.com/sunsetjinnie/status/1757429595270455666
Tue Feb 13 15:40:20 +0000 2024;1757429504635699215;"@younnieverse_ kalo yakin 02 bakal menang jadi presiden tapi lu paling gasuka bgt sama dia dan gamau bgt dia merajalela, mau gamau legislatifnya pilih koalisi 03 aja ga sih? supaya partai pemenang pemilu legislatif bukan pendukung presiden? either way, bu mega ibu negara😂 just random thought";0;0;0;0;in;47310828;1757416104857862165;hwangnael;https://twitter.com/hwangnael/status/1757429504635699215
Tue Feb 13 15:40:16 +0000 2024;1757429491562086562;"21)  2. Meminta pemerintah, aparatur negara, partai politik, para calon presiden dan wakil presiden, para kontestan pemilu, serta para pendukung mereka, tidak alergi terhadap kritik yang disampaikan publik, termasuk fakta-fakta kecurangan pemilu.";0;1;6;16;in;289782151;1757429424981721327;AJIIndonesia;https://twitter.com/AJIIndonesia/status/1757429491562086562
Tue Feb 13 15:40:09 +0000 2024;1757429461295980837;"Maklumat, @mohmahfudmd : Bismillah, Itulah Janji Kami  Calon wakil presiden (Cawapres) nomor urut 3, Mahfud MD membacakan maklumat pasangan Ganjar-Mahfud menjelang pencoblosan Pemilu pada 14 Februari 2024.  Pembacaan maklumat itu dilakukan Mahfud di atas panggung Kampanye Akbar… https://t.co/uEnpS0pX0k";0;1;1;9;in;435004096;1757429461295980837;Aryprasetyo85;https://twitter.com/Aryprasetyo85/status/1757429461295980837
Tue Feb 13 15:40:04 +0000 2024;1757429441595064680;"6) Para pelapor menuding Dirty Vote sebagai black campaign atau kampanye hitam terhadap salah satu pasangan calon presiden dan calon wakil presiden. Narasi ini menggunakan dalih waktu peluncuran Dirty Vote yang bertepatan dengan masa tenang sebelum pemungutan suara Pemilu 2024.";0;1;7;18;in;289782151;1757429424981721327;AJIIndonesia;https://twitter.com/AJIIndonesia/status/1757429441595064680
Tue Feb 13 15:38:31 +0000 2024;1757429047548866693;"@jengsri_ss Kan kliping bahas penculikan 98, jangan keluar konteks yak.  Kalo emang serangan seputar Paslon Pemilu, silakan kumpulkan bukti lengkap &amp  akurat. Jangan lupa etika jurnalistiknya.  Ditunggu jawabannya, kalau tanggapan masih berlanjut pasca pidato kemenangan Presiden. Anda hebat!";0;0;0;0;in;939115592;1757421208889626626;MF4lfian;https://twitter.com/MF4lfian/status/1757429047548866693
Tue Feb 13 15:37:19 +0000 2024;1757428747031269804;"Jelang Pemilu yang digelar besok Rabu, 14 Februari 2024 Paslon AMIN optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. Terlebih dalam kampanye terakhir di JIS Jutaan orang ikut hadir dalam temu akbar Paslon AMIN  #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/8utNBjKazy";0;0;0;0;in;1687048970982543361;1757428747031269804;qory_jannatun;https://twitter.com/qory_jannatun/status/1757428747031269804
Tue Feb 13 15:36:46 +0000 2024;1757428608367550744;"Walaupun pada akhirnya pilihan gue tidak menang pemilu presiden, its okay ga masalah karena setidaknya gue memilih calon pilihan gue dengan kritis, meriset terlebih dahulu dan mencari tau background calon presiden gue seperti apa.";0;1;0;1;in;1086158942894317568;1757428608367550744;mwanuse;https://twitter.com/mwanuse/status/1757428608367550744
Tue Feb 13 15:36:22 +0000 2024;1757428508845056121;"1. Tiga ahli tata hukum di Dirty Vote membahas tentang kecurangan yang dilakukan pemerintah (kebetulan salah satu cawapres itu anak dr presiden yg merupakan bagian dari pemerintahan, makanya kubu 02 bisa tersinggung)  ^Bukan rekam jejak peserta pemilu, tp kecurangan pemerintah";0;1;0;0;in;1666689795819708416;1757427318442877314;kamarpinkeu;https://twitter.com/kamarpinkeu/status/1757428508845056121
Tue Feb 13 15:35:37 +0000 2024;1757428321544200548;"Ga pernah se antusias ini saat pemilu. Mungkin ini pemilu ter-ramai, ter-gila, dan ter-bikin stres selama aku hidup. Tapi gatau kenapa malah antusias dan ga sabar dengan hasil akhirnya. Ga sabar dengan ceng cengan di tongkrongan ntah siapa aja nanti yang jadi presiden.";0;0;0;1;in;1172015986393829378;1757428321544200548;yuannihhh;https://twitter.com/yuannihhh/status/1757428321544200548
Tue Feb 13 15:35:10 +0000 2024;1757428207480082720;"Sibuk bener tgl 14 feb tahun ini. Udah ada pemilu, trus valentine, ditambah fandom kesayanganku juga hpbd :3. Bismillah buat Carat Indonesia semoga besok presiden yg terpilih adalah presiden yg amanah dan nggak merusak demokrasi Indonesia kedepannya yaaa 🩷🩵";0;0;0;0;in;1541398169057013760;1757428207480082720;nyampahlalala;https://twitter.com/nyampahlalala/status/1757428207480082720
Tue Feb 13 15:34:50 +0000 2024;1757428121421455538;"#01AMINwinElection  Pasangan AMIN jelang pemilu besok hari Rabu 14 Februari 2024 optimis akan memenangkan pemilihan Presiden wakil Presiden 2024 @aniesbaswedan  @cakimiNOW https://t.co/ZEnvXcRxYs";0;0;1;2;in;1386001834754514947;1757428121421455538;KangDEDIBro;https://twitter.com/KangDEDIBro/status/1757428121421455538
Tue Feb 13 15:34:33 +0000 2024;1757428051280089473;"bensin naik aja ngaruh kok itu presiden, dollar naik turun juga ngaruh tuh presiden.   selama masih dikasih kesempatan buat nyoblos, berpendapat dan mengkritik tentang pemilu gini mah nyoblos ges. pilih yang bener &amp  sesuai visi misi sama backgroundnya.";0;0;0;0;in;1218246540;1757427359194714603;sotokkoya;https://twitter.com/sotokkoya/status/1757428051280089473
Tue Feb 13 15:34:27 +0000 2024;1757428024168038432;"rasanya kalo beliau ini ha menang skrng, beliau akan mati penasaran krn ga pernah nyicip jd presiden   ini bkn seruan atau ajakan, cmn ngungkapin keresahan, jadi ga salah kan ya ditweet di H-1 pemilu alias masa tenang, kalo salah tlg kasih tau nanti kutakedown";0;0;0;1;in;1425319293567193093;1757428006531080478;fawpatrol;https://twitter.com/fawpatrol/status/1757428024168038432
Tue Feb 13 15:33:27 +0000 2024;1757427774309191846;"@UNSfess_ Ga bisa, harus sesuai dengan domisili ktp. Pemilu yg dulu bisa buat presiden tp yg kali ini aturannya beda.";0;0;0;0;in;1073508692220203008;1757412866154717332;fianamift;https://twitter.com/fianamift/status/1757427774309191846
Tue Feb 13 15:32:06 +0000 2024;1757427435489092068;"Dua paslon lain bukan ketum partai, andaikan salah satu dari mereka jadi presiden maka bisa dipastikan akan ada konflik kepentingan antara presiden dan ketum partai nya.  Kembali lagi ke Pak Prabowo, jujur saja 2 pemilu terakhir gw milih nya Jokowi bukan beliau lantas";0;1;0;0;in;1647607873458040833;1757427426546831505;restarea88;https://twitter.com/restarea88/status/1757427435489092068
Tue Feb 13 15:31:54 +0000 2024;1757427384016601396;"Masa tenang yang dimaksud di atas berlangsung selama tiga hari sebelum hari pemungutan suara. Pasal 278 ayat (2) UU Pemilu menjelaskan bahwa selama masa tenang tersebut pelaksana, peserta, dan/atau tim kampanye pemilu presiden dan wakil presiden dilarang menjanjikan atau";0;1;0;0;in;112578601;1757427384016601396;g___utami;https://twitter.com/g___utami/status/1757427384016601396
Tue Feb 13 15:30:55 +0000 2024;1757427136775020567;"@Danu_d4nu @Miduk17 Dr jaman dulu, ramalan jayabaya gak ada yg namanya presiden RI dr luar tanah jawa. Smua dr jawa (jatim n jateng)  Sudah takdir. Jd gk perlu nangis bsok ya apalagi sujud sukur lg kek pemilu kmarin. Pa lg bilang curang.  Ok  Takdir prabowo slalu kalah 😂🤟";0;1;1;1;in;1747883371454517249;1757416880233734366;behrouz_mawla;https://twitter.com/behrouz_mawla/status/1757427136775020567
Tue Feb 13 15:30:23 +0000 2024;1757427004427903460;"@aniesbaswedan Ya ALLOH SWT  Maha Segala  Kuasa..jadikanlah Pak Anies dan Cak Imin  sebagai Presiden dan Wakil presiden RI di Pemilu 2024 ini  yang kepemimipinannya membawa Indonesia ke perubahan yg lebih baik dan yang mensejahterahkan warganya...aamiin yaa robbal alamin...🤲";0;0;0;0;in;1359037041544101888;1756355499291992447;ferezky;https://twitter.com/ferezky/status/1757427004427903460
Tue Feb 13 15:28:13 +0000 2024;1757426458329600163;"mana pas bgt ya sama tahun pemilu. 2019 belio jd presiden pengganti, 2024 nyapres 🤣🤣🤣";0;0;0;0;in;718671589546393600;1757426458329600163;creamcheeseuuu;https://twitter.com/creamcheeseuuu/status/1757426458329600163
Tue Feb 13 15:27:54 +0000 2024;1757426378671304800;"degdegan besok pertama kali ikut pemilu presiden";0;0;0;0;in;1480270303301308416;1757426378671304800;JAWASRAYA_;https://twitter.com/JAWASRAYA_/status/1757426378671304800
Tue Feb 13 15:27:45 +0000 2024;1757426340809363522;"trus mau diem aja kah? ga mau nyadarin orang-orang supaya lebih aware sama pilihan mereka yaitu calon PRESIDEN yang bakal mimpin selama 5 tahun (atau lebih gatau siapa tau peraturannya berubah lagi😅)  tau kok ini pemilu pertama buat gen z (2000 ke atas), mangkanya semangatnya -c";0;1;0;0;in;2781684985;1757426337411956794;amzxrud;https://twitter.com/amzxrud/status/1757426340809363522
Tue Feb 13 15:27:22 +0000 2024;1757426244499771636;"@Nabi_Urban gila sekarang aja kalo ada yang mengkritisi kerja pemerintah atau presiden bisa dipidanakan, lah ini baru masa pemilu udah dikit dikit lapor gimana nanti kalo beneran jadi presiden ya";0;0;0;0;in;1581932851901386753;1757335294762967379;wwcatification;https://twitter.com/wwcatification/status/1757426244499771636
Tue Feb 13 15:26:03 +0000 2024;1757425911035826543;"Presiden Senegal Tunda Pilpres secara Sepihak, Sall: Bukan Upaya Perpanjangan Masa Jabatan  #Pemilu2024 #PemiluSerentak2024 #Pemilu #Pilpres #Pilpres2024 #Senegal #Jabatan #Presiden  https://t.co/nMHOengHf9";0;0;0;0;in;1643986407336341514;1757425911035826543;ikhbarcom;https://twitter.com/ikhbarcom/status/1757425911035826543
Tue Feb 13 15:25:00 +0000 2024;1757425646677184850;"KPU akan gelar pemungutan dan penghitungan suara Pemilu 2024 besok. Proses penghitungan suara akan dimulai dari surat suara Presiden dan Wakil Presiden.  #detikPemilu #WaktunyaMilih  https://t.co/MqXgvqxHsu";1;2;4;16;in;69183155;1757425646677184850;detikcom;https://twitter.com/detikcom/status/1757425646677184850
Tue Feb 13 15:24:03 +0000 2024;1757425410877567434;"Bersyukur banget nonton film ini pas banget sebelum Pemilu besok dilaksanakan.  Siapapun Presiden yang akan diangkat besok, saya berdoa dan berharap supaya bukan Presiden yang berpotensi seperti Orba 🥺 🤲 #eksil  #film";0;0;0;1;in;1432070672;1757424041659707841;rofiqoh703;https://twitter.com/rofiqoh703/status/1757425410877567434
Tue Feb 13 15:23:22 +0000 2024;1757425238655242649;"Besok pemilu presiden  #JanganGolput";0;0;0;0;in;1592535558680559617;1757425238655242649;bukapuasadulu;https://twitter.com/bukapuasadulu/status/1757425238655242649
Tue Feb 13 15:23:08 +0000 2024;1757425179704353165;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. Terlebih di kampanye terakhir di JIS 3,5jt tiket masuk habis dlm 5mnt. #01AMINwinElection  @aniesbaswedan  @cakimiNOW https://t.co/uNRixn1sE2";0;0;0;0;in;2826397424;1757425179704353165;uzepbred72;https://twitter.com/uzepbred72/status/1757425179704353165
Tue Feb 13 15:23:07 +0000 2024;1757425174323052947;"Perjuangan AMIN Tinggal Selangkah lg. Jelang Pemilu bsk Rabu (140224)mll Doa pr Kiai, Masyayikh&amp slrh rakyat, Paslon 01 Optimis mjd Presiden &amp  Wapres. Bukti nyata Kampanye trkhr di JIS  3,5 jt lbh Tiket Habis dpesan hy dlm wkt 5mnt sj #01AMINwinElection  @aniesbaswedan @cakimiNOW https://t.co/lqbF1mkIrL";0;0;1;2;in;1606162772433469440;1757425174323052947;SuparmanSei;https://twitter.com/SuparmanSei/status/1757425174323052947
Tue Feb 13 15:22:01 +0000 2024;1757424895255035923;"@democrazymedia Terbukti presiden gagal sbg penanggung jawab penyelenggara pemilu.";0;0;0;0;in;1307001629292392448;1757287234489745591;KtkungTmnSndiri;https://twitter.com/KtkungTmnSndiri/status/1757424895255035923
Tue Feb 13 15:20:55 +0000 2024;1757424621698371971;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/dB7vFrXic9";0;0;0;0;in;1701884008307752960;1757424621698371971;sarmo01;https://twitter.com/sarmo01/status/1757424621698371971
Tue Feb 13 15:20:54 +0000 2024;1757424617822838993;"Lain kali pemilu boleh ga sih pemilihan presiden dan wakil presiden itu tidak berpasangan kek negara filipina. Presiden dipilih sendiri dan wakil presiden dipilih sendiri dgn perhitungan suara setiap individu tanpa berpasangan biar adil 😅🗿";0;0;0;0;in;1349891661208252417;1757424617822838993;YWindy48;https://twitter.com/YWindy48/status/1757424617822838993
Tue Feb 13 15:20:40 +0000 2024;1757424559161286891;"coba 2019 beneran ganti presiden, gabakalan ada discourse pemilu sebesar ini  pemilunya jg gaada sih hehe";0;0;0;0;in;1318869984127328258;1757424559161286891;_cubang;https://twitter.com/_cubang/status/1757424559161286891
Tue Feb 13 15:19:54 +0000 2024;1757424365191467456;"damn gue mlm" ke kontrakan mama, terus yg ngontrak ada yg lagi gosip pemilu bilang gini "yg caleg katanya pilih no 6, terus yg presiden katanya pilih no 2"";0;1;0;0;in;1340799005979099137;1757424365191467456;kesmasui24;https://twitter.com/kesmasui24/status/1757424365191467456
Tue Feb 13 15:18:46 +0000 2024;1757424080331104521;"Sebelum jkw jadi presiden gw udah ngikutin itu pemilu, ga pernah ada polarisasi segila jaman dia. Orang di bentrok2in.   Yang kritik ini, disangka kubu sana. Yang kritik sana, disangka kubu sini. Akhirnya dilaporin.";0;0;0;0;in;1481767203913748482;1757424078129144045;flueire__;https://twitter.com/flueire__/status/1757424080331104521
Tue Feb 13 15:18:15 +0000 2024;1757423947531067395;"@kegblgnunfaedh Iyaa loh, capee bgt liat sana sani saling serang.  Huhuhu Udahan yuk, abis ini jangan saling serang lagi. Ciptakan pemilu damai🤍  Siapapun yg jd presiden, aku yakin itu yg terbaik.";0;0;0;0;in;1203017148;1757423432680329598;Citra19_;https://twitter.com/Citra19_/status/1757423947531067395
Tue Feb 13 15:17:57 +0000 2024;1757423875380642290;"Menuju Hari H Pemilu, Presiden Jokowi Naikkan Tunjangan Bawaslu hingga 29 Juta per Bulan https://t.co/RLdfAvU6LS  #5news #Pemilu2024 #Jokowi #Bawaslu";0;0;3;4;in;978806873720700928;1757423875380642290;Redaksi_5News;https://twitter.com/Redaksi_5News/status/1757423875380642290
Tue Feb 13 15:16:30 +0000 2024;1757423509935210990;"ngomongin tinta ungu pemilu gue jadi inget sesuatu yang sangat amat memalukan. jadi dulu pas awal masuk kuliah kan gue ada tuh pemilihan presiden mahasiswa, nah pas itu tuh yang jaga di celupan jari tuh kating yg gue suka. lu tau ga pas itu gue refleks cap 3 jari pas celup tinta";1;1;0;0;in;1401405350687830017;1757423509935210990;pjswibu;https://twitter.com/pjswibu/status/1757423509935210990
Tue Feb 13 15:15:56 +0000 2024;1757423364669665759;"Mau pemilu isi tl klo gak pendukung capres ya hatres capres sm presiden yg mau lengser haft. Sumpek w. gua ga pro / ngedukung siapa2 tpi jujur tahun ini bingung mau milih siapa wkwkwk. Ya klo org2 pada protes gede2an sama presiden yg mau lengser gara2 isu kampanye kmren (?)";0;1;0;0;in;769207442;1757423364669665759;ggintokki;https://twitter.com/ggintokki/status/1757423364669665759
Tue Feb 13 15:15:08 +0000 2024;1757423165721186585;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/czoQUopYkT";0;0;1;1;in;1599783062685900801;1757423165721186585;noviedwi14;https://twitter.com/noviedwi14/status/1757423165721186585
Tue Feb 13 15:12:37 +0000 2024;1757422532779782149;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/5y31gBrdnt";0;0;0;0;in;1646110442601971712;1757422532779782149;Iz_Mutia18;https://twitter.com/Iz_Mutia18/status/1757422532779782149
Tue Feb 13 15:12:16 +0000 2024;1757422441666863620;"bsk pemilu bukan seneng malah sedih krn presiden jokowi terakhir menjabat😭😭 iloveu bapakkk💖";0;0;0;1;in;552519737;1757422441666863620;qhrtlain;https://twitter.com/qhrtlain/status/1757422441666863620
Tue Feb 13 15:10:57 +0000 2024;1757422112753779048;"besok pertama kalinya ikut pemilu dan langsung memilih presiden. memilih pemimpin untuk negara ini. pilihan sudah ada, dan biarpun beliau tidak ditakdirkan untuk menang, adalah sebuah kehormatan karena pernah ikut serta dalam garis perubahan🦉";0;0;0;0;in;1266965340140957697;1757422112753779048;dianbukandina;https://twitter.com/dianbukandina/status/1757422112753779048
Tue Feb 13 15:10:34 +0000 2024;1757422015152271491;"H-1 Pemilu, suasana perpolitikan di negeri ini makin memanas, apalagi setelah keluarnya film dokumenter "Dirty Vote" di platform Youtube.  Isi nya kurang lebih tentang Presiden yang mengarahkan suara ke Paslon no 2 dengan alat - alat kekuasaan nya, baik secara langsung dan tidak.";0;1;1;1;in;1647607873458040833;1757422015152271491;restarea88;https://twitter.com/restarea88/status/1757422015152271491
Tue Feb 13 15:10:28 +0000 2024;1757421989919420837;"@jompobahagia Berkaca aja ama pemilu kmrn. Berapa orang coba yg meninggal? Skrg bisa lbh parah krn 02 langsung terkoneksi dengan presiden aktif🥲🔫🔫 Ya Allah....";0;1;0;0;in;899893146351423489;1757420833801388068;destalva25;https://twitter.com/destalva25/status/1757421989919420837
Tue Feb 13 15:09:58 +0000 2024;1757421866506190978;"Jelang Pemilu yang digelar besok, Rabu, 14 Februari 2024 Pasangan Anies-Gus Imin (AMIN) optimis akan memenangkan pemilihan Presiden dan wakil presiden 2024. #01AMINwinElection @aniesbaswedan @cakimiNOW https://t.co/ckOzrs9AnD";0;0;0;0;in;1581260990791892993;1757421866506190978;MWapiroh;https://twitter.com/MWapiroh/status/1757421866506190978
Tue Feb 13 15:08:41 +0000 2024;1757421541862863143;"@tanyakanrl maaf oot, undangan gini makan uang negara ga sie, awas aja kpu curang ga usah adain pemilu, lu punya duit lu jadi presiden gitu aja drpd duit rakyat dihabisin buat acara ga jelas gini mending buat makan siang gretong aja🥲";0;0;0;0;in;383525688;1757220597153800466;lmsubak2138na;https://twitter.com/lmsubak2138na/status/1757421541862863143
