Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,pattern_counts,label
414,414,414,414,Tue Feb 13 13:32:49 +0000 2024,1757397414833787015,moga bapak menang milu besok pak jadi presiden indonesia aku bapak pimpin negara te- juang pak bapak pimpin tegas enggak mudah atur pihak mana jelas prestasi bapak indonesia cinta hati merah isyarat kemenangan warna kulit cerah,0,0,0,1,in,1188070937368788992,1757397414833787015,pekadeh,https://twitter.com/pekadeh/status/1757397414833787015,{},netral
416,416,416,416,Tue Feb 13 13:31:12 +0000 2024,1757397009508835392,tahu siapa dalang balik wacana jokowi periode tunda milu hingga panjang masa jabat presiden big data ndasmu wajah tersenyum sombong,0,0,1,3,in,1683573670822948864,1757079013506601333,DaddyMinusSugar,https://twitter.com/DaddyMinusSugar/status/1757397009508835392,{},senang
417,417,417,417,Tue Feb 13 13:30:52 +0000 2024,1757396923495891141,gue jokowi enggak gagal jadi presiden indo soal keluarga gue rasai sendiri bantu sembako blt which is era jokowi enggak adik kip lumayan buat bayarin buku tiap semester fyi gue enggak dukung jokowi waktu milu dulu jempol ke atas warna kulit cerah,0,0,3,26,in,1062585300109545472,1757381619365859837,heinnana,https://twitter.com/heinnana/status/1757396923495891141,{},senang
420,420,420,420,Tue Feb 13 13:29:24 +0000 2024,1757396557673169115,kalo sekarang segala deh dilakuin buat kuasa se yakin apa lu tahun pilih presiden kalo terlalu lebay begini dah se yakin apa next milu jalan se wajar obrak abrik keluarga jawa,0,0,0,0,in,1139919625703972865,1757396552505844117,Ur_baaeee,https://twitter.com/Ur_baaeee/status/1757396557673169115,{},marah
421,421,421,421,Tue Feb 13 13:29:13 +0000 2024,1757396510113943823,sahabat sekali segala rendah hati mohon unt milu besok pagi niat ihlas coblos calon presiden no anies r baswedan atas rela ucap terimakasih iring doa moga allah selalu tunjuk semua jalan benar amin melipat tangan,0,0,1,1,in,776096807726178304,1757396510113943823,Handoko_purwo95,https://twitter.com/Handoko_purwo95/status/1757396510113943823,{},netral
422,422,422,422,Tue Feb 13 13:28:43 +0000 2024,1757396384419053761,jelang milu rabu februari pasang anies-gus imin amin optimis menang pilih presiden wakil presiden,0,0,2,2,in,950256620541390848,1757396384419053761,FeriantoGatot,https://twitter.com/FeriantoGatot/status/1757396384419053761,{},netral
424,424,424,424,Tue Feb 13 13:27:45 +0000 2024,1757396138960060711,pilkada laksana serentak nder mungkin tahun depan paling nek wis iki milu presiden wapres pilkadae pilih bupatiwalkot sama gubernur paling,0,1,0,0,in,794103463395225600,1757395354742624359,berrysmilk,https://twitter.com/berrysmilk/status/1757396138960060711,{},senang
426,426,426,426,Tue Feb 13 13:25:10 +0000 2024,1757395490646503755,prediksi ricuh milu curang hingga campur tangan tuhan sebentar masyarakat indonesia rasa pesta demokrasi pilih presiden wakil presiden periode - baca,0,0,0,0,in,1674289887053512704,1757395490646503755,indigo_cumicumi,https://twitter.com/indigo_cumicumi/status/1757395490646503755,{},netral
427,427,427,427,Tue Feb 13 13:23:59 +0000 2024,1757395192557244645,kapai repot-repot milu pak lantik langsung jadi presiden mau hemat anggar kata,0,2,0,1,in,1246646720408072194,1757387647000178925,RakadotID,https://twitter.com/RakadotID/status/1757395192557244645,{},senang
430,430,430,430,Tue Feb 13 13:21:09 +0000 2024,1757394478154031309,besok milu salah satu hari banyak hari jalan pilih presiden periode baru enggak expect apa apa gue keluarga dukung amin kalau amin enggak takdir lindung bangsa gue keluarga cuma kencang sabuk termksh,0,0,0,0,in,1485283182069305344,1757394478154031309,Michazhr94,https://twitter.com/Michazhr94/status/1757394478154031309,{},netral
431,431,431,431,Tue Feb 13 13:20:39 +0000 2024,1757394352261976291,besok milu ayo siap hati masingmasing yaa kalo pilih menang bahagia jangan lupa tetap kritisi tagih janji ditengahtengah kagum yaa kalau kalah yaa ikhlas junjung presiden baru api api api,0,1,0,0,in,1512435208187899911,1757394352261976291,Ms_Anonymsjd,https://twitter.com/Ms_Anonymsjd/status/1757394352261976291,{},senang
434,434,434,434,Tue Feb 13 13:20:00 +0000 2024,1757394191016169967,milu paling buruk jatuh perintah presiden jokowi,0,0,0,0,in,1451086969333706752,1757330596655948234,YojiIis,https://twitter.com/YojiIis/status/1757394191016169967,{},marah
435,435,435,435,Tue Feb 13 13:20:00 +0000 2024,1757394189459820642,jumlah tugas bawa periksa kotak suara distribusi perlu pilih umum milu jelang milu jakarta februari pilih presiden indonesia tahun gelar februari,0,0,0,0,in,3271146871,1757394189459820642,XHIndonesia,https://twitter.com/XHIndonesia/status/1757394189459820642,{},senang
436,436,436,436,Tue Feb 13 13:19:47 +0000 2024,1757394136876093572,yuk kawal milu jangan lupa besok ada milu guna hak suara kamu baik pantau quick count milu sobat bisnis,1,4,0,0,in,118646322,1757394136876093572,Bisniscom,https://twitter.com/Bisniscom/status/1757394136876093572,{},netral
437,437,437,437,Tue Feb 13 13:19:04 +0000 2024,1757393956844057018,woeee good milu invention walaupun telat buat gaktau besok bakal nyoblos siapa presiden sesuai dapil masing you can open this website pilih daerah tempat kalian bakal surat suara bakal dapat besok,0,1,1,10,in,1393463002607734785,1757393956844057018,sealedpromise,https://twitter.com/sealedpromise/status/1757393956844057018,{},senang
440,440,440,440,Tue Feb 13 13:18:20 +0000 2024,1757393773171290202,inshaaallah besok ustadz hadiah indah lgyaitu anies baswedan jadi presiden muhaimin iskandar jadi wakil presiden ustadz jadi dpr ri pks menang milu,0,0,0,5,in,1417832843737067521,1757374738815701036,keynara181,https://twitter.com/keynara181/status/1757393773171290202,{},senang
442,442,442,442,Tue Feb 13 13:17:36 +0000 2024,1757393586285597181,milu bahkan akhir kemarin gibran omong tenang pak sini gua dukung prabowo lihat debat lihat kampanye enggak tau paling jijik lihat presiden ikut kampanye akhir mundur dukung prabowo,0,1,0,0,in,91588310,1757393586285597181,Tiyyo,https://twitter.com/Tiyyo/status/1757393586285597181,{},senang
443,443,443,443,Tue Feb 13 13:16:05 +0000 2024,1757393204230734028,jelang milu besok rabu lalu doa kiaimasyayikhamp rakyat paslon optimis mjd presiden amp wapres bukti nyata kampanye trkhr jis juta lebih tiket habis dpesan hai waktu mnt sj pilih cerdas,0,0,1,1,in,1592051454176419841,1757356659750621501,FirdausSelatan,https://twitter.com/FirdausSelatan/status/1757393204230734028,{},senang
444,444,444,444,Tue Feb 13 13:12:59 +0000 2024,1757392423385497950,jelang milu gelar besok rabu februari pasang anies-gus imin amin optimis menang pilih presiden wakil presiden know,0,0,0,1,in,1204235875611103232,1757392423385497950,udisuhaedi,https://twitter.com/udisuhaedi/status/1757392423385497950,{},senang
446,446,446,446,Tue Feb 13 13:11:22 +0000 2024,1757392019310465283,ah enggak apaapa lah bg cuma langgar atur masa tenang milu atur soal kampanye menteri presiden hrd cuti dulu kampanye enggak info kok enggak tau cuti gibran tetap terima jadi cawapres padahal cukup umur oke santai aja,0,1,0,3,in,1193905088596545536,1757048126932951486,Perusuh_Handal,https://twitter.com/Perusuh_Handal/status/1757392019310465283,{},netral
448,448,448,448,Tue Feb 13 13:10:36 +0000 2024,1757391823730090448,next milu ha- lebih mudah u- pindah tps via online gagal deh pilih presiden,0,0,0,0,in,1114560560,1757391823730090448,penadahkangen,https://twitter.com/penadahkangen/status/1757391823730090448,{},senang
449,449,449,449,Tue Feb 13 13:10:00 +0000 2024,1757391672827363714,jumlah tugas bawa kotak suara distribusi perlu pilih umum milu jelang milu jakarta februari pilih presiden indonesia tahun gelar februari,0,0,0,1,in,3271146871,1757391672827363714,XHIndonesia,https://twitter.com/XHIndonesia/status/1757391672827363714,{},senang
453,453,453,453,Tue Feb 13 13:08:14 +0000 2024,1757391230957494633,mekar kaltara kan tahun asumsi gue orang bodoh nih tuh pak surabaya baru milu jadi ganti presiden kan akhir ikut milu nya tahun enggak sih,1,0,3,4,in,1649491638312640512,1757275254601461986,Jokerzzz25,https://twitter.com/Jokerzzz25/status/1757391230957494633,{},netral
456,456,456,456,Tue Feb 13 13:06:23 +0000 2024,1757390764672495680,kenceng doa milu jalan jujur adil indonesia lebih baik pak anies amp gus imin jadi presiden wakil presiden ri,0,5,0,0,in,703803567929331714,1757390764672495680,fauzie_amril,https://twitter.com/fauzie_amril/status/1757390764672495680,{},senang
457,457,457,457,Tue Feb 13 13:05:29 +0000 2024,1757390538943480007,jasa coblos milu sini murah jamin amanah via transfer baca presiden k dpd k dpr ri k dpr prov k dprd k paket coblos suara k serius dm hak gue gakepake gue golput mending bayarin sini murah nego,0,0,0,0,in,1159811885329309697,1757390538943480007,frdnabidzar,https://twitter.com/frdnabidzar/status/1757390538943480007,{},netral
460,460,460,460,Tue Feb 13 13:03:23 +0000 2024,1757390007315333444,aminnnkan jelang milu gelar besok rabu februari pasang anies-gus imin amin optimis menang pilih presiden wakil presiden,0,0,0,0,in,948855780085657601,1757390007315333444,HanifRafisqi,https://twitter.com/HanifRafisqi/status/1757390007315333444,{},senang
461,461,461,461,Tue Feb 13 13:02:53 +0000 2024,1757389881175834897,ha- nya sih lah ada langgar milu video netral semua curang paslon busuk presiden,0,0,0,2,in,1747547761854353408,1757352060138504389,anisaaparamitta,https://twitter.com/anisaaparamitta/status/1757389881175834897,{},senang
463,463,463,463,Tue Feb 13 13:02:39 +0000 2024,1757389825630699616,libat pak jokowi pesta demokrasi berlebel presiden masuk kecutangan mbak tiba tiba papua pecah provinsi jelang milu bagi bansos atas nama presiden pakai apbn kampanye dalil bagi rakyat,0,1,0,3,in,1474693423776944128,1757259623575515428,kembaran_lia,https://twitter.com/kembaran_lia/status/1757389825630699616,{},senang
464,464,464,464,Tue Feb 13 13:02:32 +0000 2024,1757389796476088482,besok hari apa hari milu pilih pak ganjar-mahfud jadi presiden valentine mah jaman kuno,0,4,1,0,in,1747982222395842560,1757389796476088482,papayaganteng,https://twitter.com/papayaganteng/status/1757389796476088482,{},senang
465,465,465,465,Tue Feb 13 13:02:06 +0000 2024,1757389686342091209,juang amin tinggal selang lg jelang milu besok rabu mll doa kiai masyayikh amp slrh rakyat paslon optimis mjd presiden amp wapres,0,0,0,0,in,1682009817777606663,1757356659750621501,KambangRaj27493,https://twitter.com/KambangRaj27493/status/1757389686342091209,{},senang
471,471,471,471,Tue Feb 13 13:01:17 +0000 2024,1757389479827194124,kalo kan kerja cari salah sama masyarakat te- diviralin habis datang jabat buat dibentak-bentak kerja bagus enggak tunjang oleh suara menangin milu jadi yaaahh bertahun-tahun enggak presiden peduli,0,0,0,0,in,1027601852,1757389479827194124,diobulat,https://twitter.com/diobulat/status/1757389479827194124,{},senang
477,477,477,477,Tue Feb 13 12:59:03 +0000 2024,1757388917039370723,aminnnnnn kan jelang milu gelar besok rabu februari pasang anies-gus imin amin optimis menang pilih presiden wakil presiden,0,0,0,0,in,948855780085657601,1757388917039370723,HanifRafisqi,https://twitter.com/HanifRafisqi/status/1757388917039370723,{},marah
478,478,478,478,Tue Feb 13 12:58:11 +0000 2024,1757388700210868314,jelang milu gelar besok rabu februari pasang anies-gus imin amin insya allah optimis menang pilih presiden wakil presiden,0,0,0,0,in,110313011,1757388700210868314,TwobagoesRoes,https://twitter.com/TwobagoesRoes/status/1757388700210868314,{},netral
484,484,484,484,Tue Feb 13 12:55:46 +0000 2024,1757388092405874842,milu thn sekali masa lo mau tinggal negara mana pimpin enggak pihak sama rakyat suara semua guna buat tentu masa depan jangan sok apatis bilang siapa presiden enggak ngaruh gak presiden pilih mungkin bantu buat maju,0,1,0,0,in,1266426193433092102,1757388092405874842,gaIqxy,https://twitter.com/gaIqxy/status/1757388092405874842,{},senang
486,486,486,486,Tue Feb 13 12:55:12 +0000 2024,1757387949334041045,pilih presiden legislatif koalisi beda kalo jadi pdip oposisi pdip mode oposisi enggak obat soal api api selamat milu,0,0,0,0,in,1014280585,1757387949334041045,YudistiraDP8,https://twitter.com/YudistiraDP8/status/1757387949334041045,{},senang
487,487,487,487,Tue Feb 13 12:54:00 +0000 2024,1757387647000178925,presiden joko widodo resmi naik tunjang kerja tukin pegawai bawaslu jelang milu lalu atur presiden nomor tahun naik tukin sesuai kelas jabat tukin tinggi kelas jabat capai rp per bulan,27,109,39,527,in,1172167188800655360,1757387647000178925,kegblgnunfaedh,https://twitter.com/kegblgnunfaedh/status/1757387647000178925,{},senang
488,488,488,488,Tue Feb 13 12:53:44 +0000 2024,1757387580923129977,kasus menhan kok ngadunya tkn adu tri enggak polisi bng bukan tim menang presiden kan jelas jelas kasusu kemenhan bukan kasus milu anehh anehh orang tepuk jidat simbol pria,0,0,0,0,in,1552565289573044225,1757349239968125324,hail_azwir,https://twitter.com/hail_azwir/status/1757387580923129977,{},netral
491,491,491,491,Tue Feb 13 12:50:54 +0000 2024,1757386865848770963,-mereka bukan kontestan milu -data saji clipingkompilasi nyata presidenkampanye beberapa menteri arsip mkbawaslu kpu telahpernah muat media nasional -semua paslon partai dukung ikut bahas,0,0,0,0,in,556888129,1757048126932951486,_thinkplus,https://twitter.com/_thinkplus/status/1757386865848770963,{},netral
492,492,492,492,Tue Feb 13 12:50:21 +0000 2024,1757386731014570407,open follback open follback malam tuju hari h milu wajah berkacamata hitam cara gampang banget rt tweet rt pinned tweet reply sama pilih presiden eh ju- kalian maksud kok yuk gas gas,0,24,22,19,in,1145123964940718080,1757386731014570407,bahassoalfess,https://twitter.com/bahassoalfess/status/1757386731014570407,{' OPEN FOLLBACK ': 1},senang
498,498,498,498,Tue Feb 13 12:48:59 +0000 2024,1757386384489447501,jelang milu gelar besok rabu februari pasang anies-gus imin amin optimis menang pilih presiden wakil presiden bismillahirrahmanirrahim,0,0,0,0,in,1646096252537561088,1757386384489447501,uncle888222,https://twitter.com/uncle888222/status/1757386384489447501,{},senang
500,500,500,500,Tue Feb 13 12:47:28 +0000 2024,1757386004368081155,bicara masa tenang etik masa tenang milu presiden naik tunjang bawaslu anak nya resmi cawapres kalau sah biar nikmat perih sakit rasa lihat realita tipu diri sendiri sakit,0,0,0,2,in,1601201373332541443,1757048126932951486,giegie613,https://twitter.com/giegie613/status/1757386004368081155,{},marah
501,501,501,501,Tue Feb 13 12:47:23 +0000 2024,1757385984097055099,tahun sekali milu ganti presiden tanda silang tahun sekali milu ingat tolol nabrak tiang listrik tanda centang putih tebal wajah tersenyum telapak tangan terbuka dengan jari rapat,0,1,0,5,in,863366031011491840,1757385984097055099,bey0urbae,https://twitter.com/bey0urbae/status/1757385984097055099,{},senang
504,504,504,504,Tue Feb 13 12:45:23 +0000 2024,1757385477978734832,lama zukowi jadi presiden enggak nama milu bersih banyak alat guna presiden bawaslu kpu bin lapas jaksa dah jangan harap calon menang lama zukowi jabat jadi presiden,0,0,0,0,in,1730762969779437568,1757225286146617725,MotherFarher,https://twitter.com/MotherFarher/status/1757385477978734832,{},netral
505,505,505,505,Tue Feb 13 12:45:22 +0000 2024,1757385474664960253,besok laksana milu tentu presiden wakil presiden dpr ri dprd provinsi dprd kotakabupaten,0,1,0,0,in,1402879163980140547,1757385469296509311,iyctc_id,https://twitter.com/iyctc_id/status/1757385474664960253,{},senang
506,506,506,506,Tue Feb 13 12:45:15 +0000 2024,1757385446408196327,allah robb engkau tuhan maha mngabulkan doa n pinta allah robb limpahklh sholawat salam berkah junjungn kmi nabi muhammad saw allah robb milu sekarang nih gus imin pkb bareng pak anies spd ridhoi jadi presiden n wakil presiden amin,0,0,1,1,in,1687537130879455232,1757375514145407159,mas_emas000,https://twitter.com/mas_emas000/status/1757385446408196327,{},senang
507,507,507,507,Tue Feb 13 12:45:00 +0000 2024,1757385381362991116,pilih presiden parlemen legislatif laku serentak indonesia rabu milu satu hari besar dunia kira-kira milu indonesia kali jalan sukses wajah berpikir kotak dengan surat suara bendera indonesia,0,0,0,3,in,150581612,1757385381362991116,dw_indonesia,https://twitter.com/dw_indonesia/status/1757385381362991116,{},takut
508,508,508,508,Tue Feb 13 12:43:58 +0000 2024,1757385121009938768,jelang milu gelar besok rabu februari pasang anies-gus imin amin optimis menang pilih presiden wakil presiden amin menunjuk ke atas amin yra tangan diangkat dan dirapatkan bersama tangan diangkat dan dirapatkan bersama,0,0,0,0,in,1695098879614803968,1757385121009938768,ZM_Shiddiq,https://twitter.com/ZM_Shiddiq/status/1757385121009938768,{},senang
